^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS2101
!dataset_title = Chitin oligomer chitooctaose effect on seedlings
!dataset_description = Analysis of 14-day-old Col-0 seedlings treated with 1 uM chitooctaose for 3 minutes. Chitooctaose, a chitin oligomer, is released by plant enzymes from the cell wall of many plant fungal pathogens. Results provide insight into the plant defense response to fungal elicitors.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 17722694
!dataset_platform = GPL198
!dataset_platform_organism = Arabidopsis thaliana
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 22810
!dataset_sample_organism = Arabidopsis thaliana
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = count
!dataset_reference_series = GSE4746
!dataset_order = none
!dataset_update_date = Oct 10 2012
^SUBSET = GDS2101_1
!subset_dataset_id = GDS2101
!subset_description = control
!subset_sample_id = GSM107437,GSM107438,GSM107439
!subset_type = agent
^SUBSET = GDS2101_2
!subset_dataset_id = GDS2101
!subset_description = chitooctaose
!subset_sample_id = GSM107440,GSM107441,GSM107442
!subset_type = agent
^DATASET = GDS2101
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM107437 = Value for GSM107437: Arabidopsis_Water-30M_rep1; src: Arabidopsis 2-week-old seedlings
#GSM107438 = Value for GSM107438: Arabidopsis_Water-30M_rep2; src: Arabidopsis 2-week-old seedlings
#GSM107439 = Value for GSM107439: Arabidopsis_Water-30M_rep3; src: Arabidopsis 2-week-old seedlings
#GSM107440 = Value for GSM107440: Arabidopsis_Chitooctaose-30M_rep1; src: Arabidopsis 2-week-old seedlings
#GSM107441 = Value for GSM107441: Arabidopsis_Chitooctaose-30M_rep2; src: Arabidopsis 2-week-old seedlings
#GSM107442 = Value for GSM107442: Arabidopsis_Chitooctaose-30M_rep3; src: Arabidopsis 2-week-old seedlings
!dataset_table_begin
ID_REF	IDENTIFIER	GSM107437	GSM107438	GSM107439	GSM107440	GSM107441	GSM107442
250781_at	DREB2A	81.8074	100.782	107.02	115.621	119.072	143.6
250782_at	SYN1	59.0469	51.7629	50.0369	17.9959	15.0194	37.042
250783_at	CYP79A2	4.31241	24.0529	11.784	20.8101	23.9058	13.1925
250784_at	AT5G05480	322.038	315.304	293.907	283.872	271.023	270.859
250785_at	AT5G05510	48.1198	48.0189	48.0454	58.3236	53.9254	56.9218
250786_at	SDN2	231.788	156.508	219.924	201.3	197.29	221.929
250787_at	EMB2771	133.021	153.988	145.376	150.838	101.101	148.461
250788_at	AT5G05570	133.326	136.846	155	149.745	120.613	120.105
250789_at	AT5G05630	76.0291	89.7191	74.9392	106.065	108.348	76.8974
250790_at	AT5G05640	285.341	309.279	339.833	323.798	174.998	285.377
250791_at	AL1	531.051	483.682	487.868	539.421	398.799	498.983
250792_at	AT5G05520	438.474	351.018	438.011	372	368.824	437.656
250793_at	AT5G05600	134.551	155.582	133.012	201.475	171.051	183.439
250794_at	AT5G05270	781.862	726.502	600.202	763.275	657.875	717.812
250795_at	CPuORF64	34.217	27.7304	12.5699	26.6869	36.6007	23.9243
250796_at	AT5G05300	46.3975	55.0992	60.4111	690.364	838.423	784.556
250797_at	AT5G05310	138.112	168.715	150.628	137.843	124.658	155.276
250798_at	AT5G05340	97.2307	23.3281	104.936	48.0604	36.4244	null
250799_at	AT5G05350	null	null	null	null	null	null
250800_at	HPR	2956.03	2627.68	3039.62	3085.38	3187.36	2808.27
250801_at	AT5G04960	320.569	307.191	295.568	294.732	312.869	221.738
250802_at	AT5G04970	76.6057	34.3651	66.9576	35.2655	25.4792	47.8009
250803_at	AT5G04980	167.553	151.489	148.15	150.421	153.537	162.174
250804_at	AT5G05030	18.3097	34.6344	28.4413	15.9506	31.2427	16.6973
250805_at	AT5G05050	40.2672	29.8896	44.9397	39.6506	13.3022	26.8237
250806_at	AT5G05070	40.9626	53.8339	55.7365	48.9887	9.08431	45.1516
250807_at	AT5G05130	97.0062	114.525	124.671	111.581	119.541	96.7743
250808_at	G18E	85.2867	62.0386	105.265	88.6665	122.844	55.8596
250809_at	AT5G05140	217.054	179.922	226.363	373.69	315.743	425.95
250810_at	AT5G05090	74.8681	63.7886	82.7217	72.5825	58.838	90.5568
250811_at	AT5G05110	320.889	260.262	345.484	342.046	283.262	336.709
250812_at	NOL	523.964	450.035	513.585	482.743	440.53	493.442
250813_at	TOC34	759.772	655.986	737.564	756.363	643.296	735.016
250814_at	UBC22	963.223	873.226	847.178	929.291	840.669	953.161
250815_s_at	AT5G05060	525.309	460.004	450.969	520.954	429.572	490.117
250816_at	AT5G05010	1340.83	1636.97	1403.82	1466.82	1260.92	1276.22
250817_at	SUVH1	428.598	341.236	457.968	409.382	492.997	358.581
250818_at	ALA1	417.465	439.795	427.587	497.924	444.19	606.917
250819_at	AT5G05100	828.47	809.17	791.903	845.77	868.195	768.556
250820_at	AT5G05160	94.4514	76.5947	103.188	97.6851	98.6185	112.939
250821_at	AT5G05190	177.453	165.014	132.752	340.787	359.434	402.854
250822_at	AT5G05230	121.401	99.2288	141.151	114.507	85.6072	113.917
250823_at	AT5G05180	148.067	76.7015	148.364	129.3	128.814	165.616
250824_at	AT5G05200	810.663	928.861	834.3	835.227	712.816	833.71
250825_at	AT5G05210	375.318	227.913	349.288	318.763	247.862	413.517
250826_at	AT5G05220	52.286	69.5873	71.5329	84.8383	56.2521	62.8635
250827_at	CEV1	2978.31	3248.37	2970.93	2946.36	2941.28	3060.39
250828_at	AT5G05250	null	null	31.296	7.2967	27.7504	8.52638
250829_at	ADR1-L2	472.94	504.764	418.78	1284.37	1343.57	1335.01
250830_at	AT5G04910	294.87	267.976	306.714	256.3	253.485	256.477
250831_at	AT5G04920	327.339	288.367	311.914	306.385	265.092	338.352
250832_at	NAS1	994.415	974.558	940.731	894.084	1031.61	905.368
250833_at	AT5G04540	444.95	367.602	486.754	417.929	443.569	469.018
250834_at	DME	98.5585	74.2515	112.204	62.4441	96.2653	105.771
250835_at	DME	266.14	226.864	244.396	212.259	225.792	304.503
250836_at	DME	205.678	195.135	181.768	204.855	212.037	204.447
250837_at	BIOF	112.297	107.865	124.086	111.475	128.416	114.912
250838_at	CYP77A9	184.537	161.674	221.087	191.591	167.68	177.69
250839_at	AGL99	null	null	null	null	null	null
250840_at	AT5G04650	30.1659	47.4251	35.498	30.5527	19.7623	44.2183
250841_at	AT5G04610	73.0946	94.8886	106.25	90.1423	87.728	98.7039
250842_at	VTE5	625.549	657.785	595.143	624.392	709.087	580.894
250843_at	BTR1L	2456.1	1896.65	2435.4	2160.28	2190.05	2501.58
250844_at	SIM	334.153	249.021	422.811	194.061	184.942	155.091
250845_at	AT5G04600	1387.66	1113.73	1372.35	1456.52	1239.06	1244.6
250846_at	SIR	3265.42	2976.74	3218.02	3090.68	3268.12	3140.54
250847_at	AT5G04480	123.446	112.184	123.546	136.712	168.553	155.451
250848_at	PDK1	321.721	290.456	269.784	301.29	279.248	264.489
250849_at	NAC2	857.511	631.081	831.274	1058.25	1014.01	918.195
250850_at	AT5G04550	540.554	628.665	539.267	722.313	827.371	669.405
250851_at	AT5G04420	378.365	333.049	371.685	366.034	243.71	384.008
250852_at	AT5G04670	116.884	154.346	131.948	69.906	22.0229	180.301
250853_s_at	AT5G04700	43.9603	51.8773	57.9998	40.9948	46.7183	46.2993
250854_at	AT5G04710	474.975	520.714	495.857	443.939	406.013	474.346
250855_at	AT5G04730	25.8054	15.5172	20.3479	21.9289	21.7304	23.2001
250856_at	AT5G04810	548.796	462.098	519.464	484.528	433.885	465.023
250857_at	AT5G04790	246.924	165.362	222.707	226.148	207.129	256.973
250858_at	AT5G04760	326.6	292.161	373.106	688.432	686.834	684.542
250859_at	CYP77A4	81.8195	97.7112	102.057	92.7653	98.2884	95.6046
250860_at	CAT6	61.5534	64.046	72.55	58.4292	90.4293	53.8614
250861_at	AT5G04740	1206.11	1208.12	1138.63	1131.43	1182.82	1118.58
250862_s_at	AT5G04800	6166.41	5897.84	5741.95	6062.95	5176.75	5974.6
250863_at	AT5G04750	1779.38	1615.73	1741.54	1727.54	1833.65	1751.73
250864_at	AT5G03870	105.871	100.865	88.2036	97.5024	110.32	142.48
250865_at	AT5G03900	662.491	638.845	711.387	643.493	616.341	693.902
250866_at	AT5G03905	519.312	483.484	415.347	442.785	414.318	449.987
250867_at	AT5G03880	1866.63	1964.29	1874.86	1955.54	1865.21	1646.02
250868_at	MLS	52.2201	50.2452	47.1488	45.339	49.4529	38.9369
250869_at	TFL1	75.1555	93.5	91.4554	76.8599	67.224	106.885
250870_at	AT5G03920	37.8146	75.4518	31.3157	27.8703	31.4841	47.1404
250871_at	AT5G03930	28.8645	20.5093	28.0601	33.2457	24.6154	37.2339
250872_at	IQD12	111.699	116.126	112.976	92.2552	127.369	90.5858
250873_at	AT5G03980	16.1656	38.6615	50.2483	35.5639	39.8821	43.4075
250874_at	AT5G04010	72.0197	72.8552	69.3208	114.182	71.4881	84.9386
250875_at	AT5G04020	99.6063	96.269	96.2329	121.829	126.151	165.56
250876_at	AT5G04030	55.3169	56.425	77.5509	49.6611	67.2749	56.4559
250877_at	SDP1	233.94	213.34	271.62	224.634	236.04	290.717
250878_at	AT5G04050	73.3167	65.7169	78.1651	64.6746	75.9361	54.0854
250879_at	AT5G04060	237.751	268.574	212.887	214.518	221.148	208.397
250880_at	AT5G04070	134.116	128.393	124.883	91.1521	64.0301	125.144
250881_at	AT5G04080	97.6693	65.9439	93.2363	97.0542	52.0612	101.95
250882_at	AT5G04000	5.713	16.5762	17.5401	9.81582	7.22746	2.88527
250883_at	AT5G03970	219.839	172.758	171.097	181.685	177.064	172.475
250884_at	CPSRP54	1422.12	1082.24	1498.11	1236.62	1239.66	1605.94
250885_at	ATH12	307.2	314.159	343.072	283.309	275.261	369.424
250886_at	AT5G04440	599.617	491.542	619.093	562.591	526.995	540.687
250887_at	At5g04450	41.8673	33.1233	68.6117	38.2126	33.8722	37.8085
250888_at	AT5G04460	92.5973	88.1806	97.1165	87.2561	78.4852	99.7251
250889_at	AT5G04500	46.9023	49.7077	46.5679	60.1686	40.0306	62.759
250890_at	AT5G04520	197.624	208.517	224.286	206.4	187.649	199.072
250891_at	KCS19	495.405	574.038	565.984	516.052	359.788	483.565
250892_at	ATCSLA09	871.236	795.827	851.539	757.335	752.542	829.714
250893_at	AT5G03795	41.0761	33.9877	52.0454	45.8022	46.7502	37.8476
250894_s_at	AT5G03810	126.579	102.971	116.569	52.1564	58.4474	56.35
250895_at	AT5G03850	5084.17	4777.46	5258.64	4921.91	4962.52	4934.21
250896_at	AT5G03560	208.786	187.35	207.786	219.03	200.123	168.827
250897_at	AT5G03430	636.006	582.13	572.153	597.391	610.709	552.223
250898_at	ADK2	3678.65	3637.56	3670.02	3834.18	3372.93	3603.83
250899_at	AT5G03340	359.726	343.151	308.953	319.605	328.067	340.758
250900_at	ATB' ALPHA	200.134	139.961	223.284	176.891	165.859	197.009
250901_at	RABC2A	218.568	195.921	197.836	190.612	190.273	196.217
250902_at	AT5G03590	150.101	176.474	157.677	140.09	170.424	140.445
250903_at	AT5G03600	41.404	21.9562	38.2837	40.314	43.5646	36.9568
250904_at	AT5G03620	33.1921	23.6316	22.7783	50.8797	14.562	8.44258
250905_at	AT5G03640	88.9633	95.2132	90.327	88.2471	85.404	80.9126
250906_at	SBE2.2	770.544	758.618	657.772	685.901	637.779	727.398
250907_at	AT5G03670	177.809	134.494	171.006	148.359	126.567	159.208
250908_at	PTL	40.3625	37.7298	48.3595	44.9692	27.484	42.7563
250909_at	AT5G03700	292.456	249.948	304.857	309.302	295.27	342.987
250910_at	HSFA3	79.5847	87.3346	119.372	159.477	143.101	159.224
250911_at	CTR1	471.417	460.165	485.737	440.033	375.319	449.621
250912_at	HD2C	1168.18	1284.32	1140.44	1164.45	1232.28	1133.89
250913_at	KDTA	62.21	53.8685	60.5792	43.5844	67.3714	57.1217
250914_at	TRFL10	62.1306	37.457	57.3051	39.3149	41.4153	44.873
250915_at	HB51	5.88006	18.8308	32.9047	16.6439	34.7793	9.60898
250916_at	ATMDAR2	1393.33	1146.4	1411.24	1573.39	1259.36	1536.83
250917_at	AT5G03690	320.054	352.003	355.203	331.728	329.591	370.239
250918_at	AT5G03610	909.532	835.424	852.641	964.279	913.307	978.102
250919_at	AT5G03660	893.682	688.17	937.421	955.1	727.468	919.3
250920_at	AT5G03390	91.7979	98.0339	81.8241	125.269	128.39	142.689
250921_at	AT5G03460	1004	946.003	1035.71	1021.13	935.466	937.596
250922_at	AT5G03345	1564.53	1804.32	1743.27	1579.01	1603.24	1529.61
250923_at	CDC25	1277.86	1133.74	1365.07	1266.55	1212.15	1146.09
250924_at	AT5G03440	162.546	146.523	173.023	163.599	117.319	151.03
250925_at	AT5G03370	149.539	163.498	144.273	165.606	108.843	146.998
250926_at	AT5G03555	701	743.898	622.337	552.222	593.775	589.436
250927_at	AT5G03270	95.2387	87.8197	101.637	85.808	87.253	95.6963
250928_at	EIN2	596.237	606.306	626.372	560.767	564.005	525.751
250929_at	IDH-V	2532.92	3218.28	2587.64	2844.53	2825.9	2650.94
250930_at	P58IPK	355.152	370.717	374.436	378.051	284.619	394.747
250931_at	AT5G03200	197.085	188.501	192.869	195.424	124.467	163.808
250932_s_at	AT5G03220	371.765	388.615	362.568	331.999	303.581	369.185
250933_at	FLA11	147.484	153.659	165.112	142.09	135.66	125.371
250934_at	AT5G03030	785.78	791.03	740.045	775.128	802.398	767.408
250935_at	UBQ3	3094.1	3007.06	2919.54	2586.78	2421.02	2328.06
250936_at	AT5G03120	453.696	383.808	490.522	408.593	379.507	452.294
250937_at	AT5G03230	472.571	466.776	367.55	105.521	106.418	100.202
250938_at	AT5G03180	90.7765	76.3095	86.7221	69.9413	83.8323	86.5808
250939_at	iqd2	1047.97	954.91	1063.94	1042.03	1055.6	1135.62
250940_at	AT5G03310	19.4546	25.8481	23.1269	10.5505	26.2942	5.75763
250941_at	AT5G03320	291.96	254.147	293.966	391.812	377.729	444.913
250942_at	AT5G03350	149.03	152.865	96.6914	59.594	231.677	149.038
250943_at	AT5G03360	18.3105	30.9642	29.3861	14.9553	37.7901	27.1713
250944_at	AT5G03380	629.728	533.365	658.283	1726.34	1461.29	1833.94
250945_at	AT5G03400	101.563	100.491	107.303	101.347	111.087	95.9413
250946_at	AT5G03420	447.543	402.9	446.043	458.542	420.341	542.568
250947_at	AT5G03450	142.752	155.881	136.408	120.624	88.5287	102.224
250948_at	AT5G03490	80.6506	72.6107	87.961	98.4348	115.923	85.5316
250949_at	AT5G03510	108.911	40.0606	57.8374	83.8419	58.5213	85.2148
250950_at	EXO70A1	994.682	984.872	1081.17	994.302	1022.42	862.099
250951_at	AT5G03550	42.7664	31.483	39.8187	39.3094	28.2222	38.0959
250952_at	IREG2	131.245	136.138	132.797	122.656	115.867	132.225
250953_at	DPB	169.652	159.279	165.432	132.828	128.234	122.869
250954_at	RAB8C	1527.38	1262.58	1336.26	1395.6	1150.87	1540.56
250955_at	CPUORF47	103.009	110.828	100.423	87.8984	75.2925	90.3575
250956_at	AT5G03210	39.0385	18.7492	20.3577	87.3812	88.3889	79.1657
250957_at	AT5G03250	27.3789	65.0956	50.6964	44.2009	53.904	45.5719
250958_at	LAC11	192.89	200.162	199.437	227.084	232.705	197.118
250959_at	AT5G02920	29.7134	38.4581	31.594	42.9006	31.5823	38.2318
250960_at	AT5G02940	229.222	181.258	214.697	224.746	225.274	250.568
250961_at	AT5G02980	24.6238	26.5375	46.8278	33.8094	47.5734	25.9816
250962_at	AT5G02990	105.301	95.672	98.2592	100.197	85.0915	96.3106
250963_at	AT5G03000	54.1581	57.3025	44.4277	55.707	60.4308	43.7491
250964_at	AT5G03010	95.8437	57.1706	83.3143	82.4848	85.8924	78.3615
250965_at	AT5G03020	24.3937	24.4552	33.2529	29.1432	36.8315	12.3186
250966_at	AT5G02910	132.211	120.562	111.466	100.116	94.8651	116.328
250967_at	GSTL3	2822.36	2712.41	2786.43	2756.58	3009.61	2509.61
250968_at	AT5G02890	336.336	259.676	393.749	237.901	238.108	253.346
250969_at	AT5G02740	713.756	675.894	684.551	673.434	663.131	681.188
250970_at	AT5G02770	644.509	457.527	630.865	533.911	595.038	641.802
250971_at	PRR7	188.198	191.147	200.797	151.924	185.703	199.409
250972_at	LCL1	904.264	1027.1	767.817	815.201	699.568	798.137
250973_at	AT5G02870	6114.82	5915.14	6278.88	6172.79	5677.26	6220.06
250974_at	RHL2	206.644	184.543	211.609	184.956	157.195	232.985
250975_at	AT5G03050	154.016	113.9	151.58	110.097	134.492	139.198
250976_at	AT5G03060	43.091	39.8345	40.4112	33.486	26.4431	43.7845
250977_at	IMPA-9	130.865	146.789	148.975	134.968	125.591	131.419
250978_at	AT5G03080	417.861	492.819	406.374	400.492	349.361	377.715
250979_at	AT5G03090	50.6354	33.7785	40.9085	32.1411	37.6225	37.0397
250980_at	AT5G03130	34.2857	43.3833	40.764	36.1738	25.183	73.5414
250981_at	AT5G03140	202.089	206.218	187.871	190.344	189.332	233.226
250982_at	JKD	154.565	141.521	201.606	136.902	136.625	134.94
250983_at	GSTL1	91.9687	78.1189	93.7917	79.4088	91.5209	84.0388
250984_at	AT5G02800	162.729	180.291	132.971	166.475	158.358	179.863
250985_at	AT5G02830	463.395	411.074	454.32	397.16	374.95	444.887
250986_at	AT5G02850	257.707	262.289	262.015	247.117	224.348	262.023
250987_at	AT5G02860	176.816	151.175	185.783	148.857	159.806	152.803
250988_at	UPL4	191.78	250.738	189.798	196.883	191.942	196.404
250989_at	CYP96A13	59.5309	67.6221	77.9046	91.5065	96.7244	63.8599
250990_at	NAK	403.988	379.462	440.542	1207.49	1296.32	1266.49
250991_at	MT2B	10478.5	9940.09	10123.8	10371.9	9808.46	10404.5
250992_at	EXPA9	368.925	318.644	346.321	344.664	272.502	224.546
250993_at	AT5G02280	859.985	931.443	871.859	821.71	740.447	815.958
250994_at	AT5G02490	330.784	249.965	232.961	303.226	325.888	340.105
250995_at	HSC70-1	10722.3	10524	9931.99	10259.5	9424.12	9844.67
250996_at	AT5G02530	687.278	579.123	735.072	658.53	543.609	695.984
250997_at	AT5G02570	97.9171	99.6162	95.673	118.976	99.3598	133.225
250998_at	ANK1	165.492	172.668	169.202	136.295	139.184	126.781
250999_at	AT5G02630	169.435	155.627	185.839	200.245	201.444	195.021
251000_at	AT5G02650	191.002	244.054	217.67	203.405	179.555	204.969
251001_at	AT5G02670	97.8714	69.6679	57.8408	84.7529	96.2912	66.6266
251002_at	AT5G02680	34.2762	66.5397	46.9208	57.9134	24.8103	41.6702
251003_at	AT5G02690	41.9744	44.0116	52.2337	39.0659	51.2673	49.7753
251004_at	AT5G02720	71.8327	73.3272	78.332	75.4784	42.2424	68.7038
251005_at	AT5G02590	357.927	269.04	325.155	287.846	237.286	351.462
251006_at	AT5G02600	140.216	108.39	110.734	125.307	94.6331	128.646
251007_at	AT5G02610	2530.1	2558.95	2323.09	2354.3	2454.51	2267.14
251008_at	AT5G02710	960.055	851.455	846.92	870.79	787.55	847.204
251009_at	AT5G02640	215.98	213.938	254.339	224.103	243.089	225.479
251010_at	AT5G02550	112.659	87.6474	95.8201	109.354	67.9264	100.124
251011_at	HTA12	136.597	99.2298	131.233	88.6779	107.22	123.691
251012_at	AT5G02580	54.2679	40.4594	56.5455	33.0247	55.631	48.3472
251013_at	AT5G02540	247.963	226.333	250.134	212.319	234.666	211.265
251014_at	AT5G02520	34.816	28.9497	40.7406	13.3911	35.8692	20.8006
251015_at	AT5G02480	1372.8	1237.73	1434.52	1449.22	1456.98	1788.9
251016_at	AT5G02730	50.1891	56.3773	36.0348	62.6001	71.3411	56.7735
251017_at	AT5G02760	1583.55	1491.74	1641.1	946.113	1044.47	1266.66
251018_at	AT5G02450	4736.69	3543.02	4612.71	4971.44	4719.36	4383.39
251019_at	AT5G02420	85.9812	90.0703	71.2477	67.2277	56.814	57.7994
251020_at	NAP9	689.824	524.649	632.072	629.625	495.667	792.352
251021_at	AT5G02140	61.6028	51.0644	105.572	75.5774	73.7761	73.4093
251022_at	Fes1C	192.02	226.712	210.571	197.992	180.977	184.701
251023_at	AT5G02170	53.7868	60.4065	67.6691	76.1095	76.407	79.5385
251024_at	AT5G02180	77.3803	75.1977	72.2962	59.8779	105.363	93.9795
251025_at	PCS1	279.384	284.734	233.47	228.627	222.185	240.361
251026_at	FHL	129.561	126.748	121.928	112.946	121.059	136.305
251027_at	AT5G02210	23.1527	26.8989	25.3229	22.2463	27.8055	24.1775
251028_at	AT5G02230	98.0247	108.147	77.6165	176.93	197.992	165.615
251029_at	AT5G02050	602.586	613.316	635.661	570.686	551.577	605.461
251030_at	NDP1	220.945	182.029	212.409	217.353	196.16	195.217
251031_at	OHP	2332.02	2249.87	2211.03	2230.3	2137.31	2573.39
251032_at	RPL	225.197	233.143	329.977	222.312	305.039	181.779
251033_at	AT5G01960	312.098	378.158	328.76	347.349	339.491	374.808
251034_at	PRA1.A1	322.368	355.868	336.988	303.589	335.392	280.147
251035_at	AT5G02220	31.6137	50.3665	33.9813	61.9968	71.3205	56.3272
251036_at	AT5G02160	1159.75	1077.46	1340.62	1087.94	1213.29	1343.95
251037_at	UNE18	220.531	198.642	236.491	206.087	199.439	218.848
251038_at	AT5G02240	2704.46	2430.81	2783.68	2777.17	2837.68	2614.97
251039_at	AT5G02020	220.445	163.609	138.627	133.159	168.577	108.282
251040_at	EMB2730	725.028	737.623	687.447	640.722	692.585	628.878
251041_at	PRT6	208.475	215.194	237.419	192.625	250.174	223.68
251042_at	PRT6	291.084	360.342	358.393	331.445	310.549	334.218
251043_s_at	AT5G02330	11.8069	11.0743	10.5347	12.7745	13.4409	23.0748
251044_at	AT5G02350	36.1814	37.4385	17.901	37.4381	25.418	54.224
251045_s_at	AT5G02360	10.6446	24.3022	12.8837	20.1997	15.3074	13.9629
251046_at	AT5G02370	62.1283	54.4395	58.5032	55.4388	59.1242	74.5854
251047_at	AT5G02390	45.8726	29.3668	51.3114	55.9153	50.1047	36.052
251048_at	AT5G02410	192.553	214.627	190.658	175.305	197.25	163.916
251049_at	AT5G02430	76.2033	66.5967	60.3059	64.0887	38.9895	57.6947
251050_at	AT5G02440	131.772	145.379	136.525	120.419	134.311	132.89
251051_at	AT5G02460	42.6011	22.6326	53.5886	47.0887	37.8292	52.5342
251052_at	DPA	213.687	177.696	213.137	226.22	157.203	201.171
251053_at	CAX4	85.4874	72.872	97.3802	77.7187	92.4741	93.149
251054_at	LECRKA4.1	124.934	127.934	114.198	773.248	859.017	808.838
251055_at	CPuORF48	839.055	655.222	859.553	1102.39	923.584	1216.47
251056_at	RAPTOR2	61.6417	35.1803	35.5489	41.5438	55.3837	47.8197
251057_at	AT5G01780	118.257	109.064	122.095	108.57	98.4101	105.216
251058_at	AT5G01790	240.644	185.172	198.426	170.921	178.487	176.96
251059_at	CIPK15	652.846	504.233	684.826	583.154	656.038	613.843
251060_at	SR1	128.173	135.194	108.572	130.589	124.82	131.786
251061_at	AT5G01830	11.0227	17.5599	null	117.122	108.908	129.499
251062_at	OFP1	116.172	112.844	122.546	129.835	111.99	146.116
251063_at	AT5G01850	104.792	123.857	94.8159	127.027	154.264	130.177
251064_at	AT5G01860	25.9733	55.5951	43.9527	38.6302	30.4151	31.0592
251065_at	AT5G01870	857.271	799.699	798.808	923.233	491.398	740.993
251066_at	AT5G01880	53.0488	61.1302	56.4414	48.0502	59.0249	47.1661
251067_at	AT5G01910	61.3251	53.8985	64.691	66.0667	46.9363	70.3987
251068_at	STN8	388.561	385.817	392.05	338.379	353.17	333.366
251069_at	AT5G01930	91.7992	82.6341	105.402	94.3092	101.146	95.7798
251070_at	AT5G01940	69.7605	70.4203	83.2201	78.2577	66.9416	55.3439
251071_at	AT5G01950	121.078	123.548	81.5659	200.739	128.018	227.539
251072_at	AT5G01740	352.142	380.031	419.195	194.839	197.643	186.908
251073_at	AT5G01750	1876.3	1690.54	1949.48	1981.08	1632.08	2145.12
251074_at	AT5G01800	660.994	514.355	627.057	619.121	556.081	606.297
251075_at	AT5G01890	250.803	235.56	229.642	255.241	229.934	224.326
251076_at	AT5G01970	186.634	206.711	209.43	183.636	175.416	158.616
251077_at	AT5G01980	255.626	265.168	251.003	225.787	203.472	265.697
251078_at	AT5G01990	129.144	113.495	137.868	125.235	100.59	110.777
251079_at	AT5G02000	77.8783	10.3997	42.635	null	42.5813	28.5118
251080_at	ROPGEF7	122.497	116.312	112.774	103.572	128.24	126.097
251081_at	AT5G02070	32.7244	36.6511	36.2067	25.2626	27.1346	25.7123
251082_at	LHCB4.1	9398.81	9171.93	9403.48	9157.64	8346.41	9496.72
251083_at	AT5G01590	1157.09	935.976	1288.89	1140.73	1083.54	1309.45
251084_at	AT5G01520	123.061	129.73	156.103	91.1157	114.207	117.366
251085_at	AT5G01440	35.9966	61.4768	228.955	30.8111	99.4354	77.7724
251086_at	AT5G01450	109.803	102.434	88.3164	85.014	67.6272	101.054
251087_at	AT5G01460	406.582	425.129	395.315	361.215	330.082	383.595
251088_at	AT5G01480	57.1917	57.1631	97.6371	80.0589	109.596	71.4951
251089_at	AT5G01390	336.307	345.988	357.506	320.348	307.187	320.345
251090_at	AT5G01340	541.295	553.026	531.429	645.451	607.883	570.878
251091_at	RSR4	2439.36	2365.94	2403.73	2381.21	2351.23	2629.92
251092_at	AT5G01470	224.226	193.072	203.503	214.506	222.449	137.412
251093_at	TBL3	58.8027	48.2806	58.0822	57.1504	56.176	50.1415
251094_at	AT5G01350	999.758	811.442	962.815	1056.54	853.002	954.029
251095_at	RUS5	154.149	125.507	132.566	114.055	129.69	126.686
251096_at	LECRKA4.2	39.4712	45.1359	52.1238	78.409	103.846	97.2166
251097_at	LECRKA4.3	23.9792	25.5195	18.4033	130.833	123.964	89.7693
251098_at	AT5G01650	1910.61	1966.02	2016.08	1952.33	2008.79	1889.5
251099_at	AT5G01660	55.577	67.0276	63.2246	44.2452	48.8323	52.7787
251100_at	AT5G01670	107.886	105.426	84.2494	106.091	94.0125	104.669
251101_at	CHX26	140.443	19.1846	219.304	109.301	121.206	16.9259
251102_at	CHX27	94.2434	79.1383	83.979	77.9531	87.6879	90.3698
251103_at	AT5G01700	55.3655	52.5988	52.6889	53.8312	48.1977	66.0927
251104_at	AT5G01720	322.636	404.152	296.065	405.365	374.689	382.073
251105_at	SCAR4	98.4366	93.0508	110.24	101.542	94.6682	122.553
251106_at	TAAC	424.051	398.408	393.384	483.885	385.986	450.714
251107_at	AT5G01610	108.51	82.3452	95.9357	103.654	67.4655	82.2531
251108_at	TBL35	218.566	176.673	217.104	217.111	172.989	205.05
251109_at	FER1	6204.5	5969.75	5750.24	5700.48	4604.92	6164.63
251110_at	AT5G01260	76.4434	76.7129	119.658	105.602	100.922	90.3984
251111_at	APTX	84.396	92.7433	104.704	109.138	73.0822	95.4626
251112_s_at	PDC3	202.759	268.364	200.644	202.267	209.177	198.016
251113_at	ACI1	55.4121	65.974	43.8188	50.5859	39.6729	72.5909
251114_at	AT5G01380	30.9207	41.2282	33.1961	35.2101	31.233	38.8528
251115_at	ESP4	441.541	452.68	450.036	433.854	447.744	469.128
251116_at	scpl40	58.1165	44.7114	60.8079	56.151	43.6992	44.3745
251117_at	AT3G63390	308.429	301.262	307.355	299.216	258.362	284.507
251118_at	APG1	3935.02	3839.54	3944.94	3949.62	3704.07	4030.79
251119_at	AT3G63510	253.43	184.868	195.947	233.462	228.147	210.885
